PubChem_CID,Compound Name,Severity Class,DILIConcern,vDILIConcern,Greene_Annotation,Sakatis_Annotation,Xu_Annotation,Zhu_Annotation,SMILES,NCTR,vNCTR,Greene,Sakatis,Xu,Zhu,INCHIKEY,SAMPLE_KEY
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,24321-J14-3
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,24321-J14-4
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,24321-J14-5
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,24321-J14-6
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,24357-J14-1
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,24357-J14-2
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,24357-J14-3
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,24357-J14-4
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,24357-J14-5
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,24357-J14-6
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,25989-J14-1
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,25989-J14-2
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,25989-J14-3
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,25989-J14-4
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,25989-J14-5
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,25989-J14-6
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,25990-J14-1
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,25990-J14-2
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,25990-J14-3
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,25990-J14-4
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,25990-J14-5
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,25990-J14-6
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,25991-J14-1
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,25991-J14-2
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,25991-J14-3
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,25991-J14-4
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,25991-J14-5
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,25991-J14-6
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,25992-J14-1
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,25992-J14-2
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,25992-J14-3
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,25992-J14-4
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,25992-J14-5
441074,quinidine,3,Less-DILI-Concern,vLess-DILI-Concern,HH,Hepatotoxic,Positive,.,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,1,1,2,1,1,-1,LOUPRKONTZGTKE-LHHVKLHASA-N,25992-J14-6
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,24278-D13-1
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,24278-D13-2
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,24278-D13-3
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,24278-D13-4
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,24278-D13-5
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,24278-D13-6
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,24279-D13-1
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,24279-D13-2
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,24279-D13-3
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,24279-D13-4
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,24279-D13-5
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,24279-D13-6
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,24280-D13-1
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,24280-D13-2
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,24280-D13-3
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,24280-D13-4
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,24280-D13-5
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,24280-D13-6
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,24293-D13-1
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,24293-D13-2
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,24293-D13-3
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,24293-D13-4
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,24293-D13-5
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,24293-D13-6
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,26224-D13-1
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,26224-D13-2
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,26224-D13-3
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,26224-D13-4
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,26224-D13-5
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,26224-D13-6
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,26232-D13-1
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,26232-D13-2
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,26232-D13-3
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,26232-D13-4
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,26232-D13-5
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,26232-D13-6
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,26239-D13-1
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,26239-D13-2
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,26239-D13-3
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,26239-D13-4
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,26239-D13-5
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,26239-D13-6
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,26247-D13-1
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,26247-D13-2
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,26247-D13-3
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,26247-D13-4
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,26247-D13-5
65981,repaglinide,5,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,1,1,-1,-1,-1,-1,FAEKWTJYAYMJKF-QHCPKHFHSA-N,26247-D13-6
5073,risperidone,3,Less-DILI-Concern,vLess-DILI-Concern,HH,.,Positive,.,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,1,1,2,-1,1,-1,RAPZEAPATHNIPO-UHFFFAOYSA-N,24310-K14-1
5073,risperidone,3,Less-DILI-Concern,vLess-DILI-Concern,HH,.,Positive,.,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,1,1,2,-1,1,-1,RAPZEAPATHNIPO-UHFFFAOYSA-N,24310-K14-2
5073,risperidone,3,Less-DILI-Concern,vLess-DILI-Concern,HH,.,Positive,.,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,1,1,2,-1,1,-1,RAPZEAPATHNIPO-UHFFFAOYSA-N,24310-K14-3
5073,risperidone,3,Less-DILI-Concern,vLess-DILI-Concern,HH,.,Positive,.,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,1,1,2,-1,1,-1,RAPZEAPATHNIPO-UHFFFAOYSA-N,24310-K14-4
5073,risperidone,3,Less-DILI-Concern,vLess-DILI-Concern,HH,.,Positive,.,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,1,1,2,-1,1,-1,RAPZEAPATHNIPO-UHFFFAOYSA-N,24310-K14-5
5073,risperidone,3,Less-DILI-Concern,vLess-DILI-Concern,HH,.,Positive,.,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,1,1,2,-1,1,-1,RAPZEAPATHNIPO-UHFFFAOYSA-N,24310-K14-6
